Date,PREC.I-1 (in) ,PREC (m),TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,ID,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,ID,SNWD.I-1 (m) ,SNDENS_gcm3,SNDENS_kgm3,ID,SNThermCond_,SNThermCond_Sturm,ID,SNThermCond_est,ID,Permadata_surface_temp,,,
10/26/16,0.3,0.00,1.5,4.6,-2.7,728,0.8,8,728,0.00,0.00,0.00,728,0.00,0.02,728,0.15,728,-0.679,,,
10/27/16,0.3,0.00,-2.9,3.9,-4.3,729,0.4,8,729,0.00,0.00,0.00,729,0.00,0.02,729,0.15,729,-0.831,,,
10/28/16,0.3,0.01,-4.7,1.7,-5.6,730,-2.7,8,730,0.20,0.04,37.50,730,0.00,0.03,730,0.15,730,-1.432,,,
10/29/16,0.3,0.01,-1.3,-1,-6.7,731,-4.4,8,731,0.20,0.04,37.50,731,0.00,0.03,731,0.15,731,-1.473,,,
10/30/16,0.3,0.00,3.9,5.7,-2.1,732,3.3,7,732,0.00,0.00,0.00,732,0.00,0.02,732,0.15,732,-0.091,,,
10/31/16,0.3,0.01,-1.1,4.2,-4.6,733,-1.8,7,733,0.18,0.04,42.86,733,0.01,0.03,733,0.15,733,-0.084,,,
11/1/16,0.3,0.00,1.2,4.3,-2.3,734,1.6,7,734,0.00,0.00,0.00,734,0.00,0.02,734,0.15,734,-0.989,,,
11/2/16,0.3,0.01,-4.3,2.1,-4.9,735,-0.2,7,735,0.18,0.04,42.86,735,0.01,0.03,735,0.15,735,-2.335,,,
11/3/16,0.3,0.01,-5.7,-2,-11.1,736,-6.6,7,736,0.18,0.04,42.86,736,0.01,0.03,736,0.15,736,-2.493,,,
11/4/16,0.3,0.01,-14.6,-5.7,-15.4,737,-10.1,6,737,0.15,0.05,50.00,737,0.01,0.03,737,0.15,737,-5.034,,,
11/5/16,0.3,0.01,-16.8,-14.6,-17.2,738,-15.8,6,738,0.15,0.05,50.00,738,0.01,0.03,738,0.15,738,-5.173,,,
11/6/16,0.3,0.01,-15.3,-15.2,-19.5,739,-17.2,5,739,0.13,0.06,60.00,739,0.01,0.03,739,0.15,739,-5.815,,,
11/7/16,0.3,0.01,-11.9,-9.8,-15.3,740,-12.4,5,740,0.13,0.06,60.00,740,0.01,0.03,740,0.15,740,-4.056,,,
11/8/16,0.3,0.01,-13.6,-11.5,-15.9,741,-14.1,15,741,0.38,0.02,20.00,741,0.00,0.03,741,0.15,741,-3.533,,,
11/9/16,0.4,0.01,-9.1,-9,-14.3,742,-11.3,24,742,0.61,0.02,16.67,742,0.00,0.02,742,0.15,742,-2.497,,,
11/10/16,0.4,0.01,-9.6,-8.7,-9.9,743,-9.2,23,743,0.58,0.02,17.39,743,0.00,0.02,743,0.15,743,-1.635,,,
11/11/16,0.4,0.01,-10.7,-8.7,-10.7,744,-9.8,20,744,0.51,0.02,20.00,744,0.00,0.03,744,0.15,744,-1.784,,,
11/12/16,0.5,0.01,-6.6,-6.4,-10.7,745,-8.3,18,745,0.46,0.03,27.78,745,0.00,0.03,745,0.15,745,-1.677,,,
11/13/16,0.5,0.01,-9.5,-6.5,-9.7,746,-7.7,18,746,0.46,0.03,27.78,746,0.00,0.03,746,0.15,746,-1.595,,,
11/14/16,0.5,0.01,-10.4,-8.9,-11.5,747,-10.2,17,747,0.43,0.03,29.41,747,0.00,0.03,747,0.15,747,-1.665,,,
11/15/16,0.5,0.01,-17.2,-9.2,-17.2,748,-11.9,17,748,0.43,0.03,29.41,748,0.00,0.03,748,0.15,748,-1.802,,,
11/16/16,0.5,0.01,-9.6,-9.4,-18.8,749,-15.9,16,749,0.41,0.03,31.25,749,0.00,0.03,749,0.15,749,-2.874,,,
11/17/16,0.6,0.02,-7.6,-6.7,-9.7,750,-7.8,14,750,0.36,0.04,42.86,750,0.01,0.03,750,0.15,750,-2.208,,,
11/18/16,0.6,0.02,-14.3,-7.5,-14.9,751,-10.8,14,751,0.36,0.04,42.86,751,0.01,0.03,751,0.15,751,-2.549,,,
11/19/16,0.6,0.02,-12.2,-9.1,-16.2,752,-12.4,14,752,0.36,0.04,42.86,752,0.01,0.03,752,0.15,752,-3.002,,,
11/20/16,0.6,0.02,-18.6,-10.4,-19.1,753,-14.4,14,753,0.36,0.04,42.86,753,0.01,0.03,753,0.15,753,-3.385,,,
11/21/16,0.6,0.02,-19.6,-17.2,-20.4,754,-18.8,12,754,0.30,0.05,50.00,754,0.01,0.03,754,0.15,754,-3.991,,,
11/22/16,0.6,0.02,-18.1,-16.2,-19.7,755,-17.9,12,755,0.30,0.05,50.00,755,0.01,0.03,755,0.15,755,-3.556,,,
11/23/16,0.6,0.02,-14.9,-14.1,-18.2,756,-15.8,12,756,0.30,0.05,50.00,756,0.01,0.03,756,0.15,756,-3.129,,,
11/24/16,0.6,0.02,-18.1,-14.1,-18.1,757,-16.6,12,757,0.30,0.05,50.00,757,0.01,0.03,757,0.15,757,-3.342,,,
11/25/16,0.6,0.02,-20.4,-18,-20.8,758,-19.6,12,758,0.30,0.05,50.00,758,0.01,0.03,758,0.15,758,-3.692,,,
11/26/16,0.6,0.02,-21.8,-20,-22.8,759,-21.1,12,759,0.30,0.05,50.00,759,0.01,0.03,759,0.15,759,-4.389,,,
11/27/16,0.6,0.02,-21,-20.4,-21.9,760,-21.2,10,760,0.25,0.06,60.00,760,0.01,0.03,760,0.15,760,-4.377,,,
11/28/16,0.6,0.02,-22.4,-20.9,-22.9,761,-21.9,10,761,0.25,0.06,60.00,761,0.01,0.03,761,0.15,761,-4.882,,,
11/29/16,0.6,0.02,-26.1,-21.3,-26.6,762,-23.3,8,762,0.20,0.08,75.00,762,0.02,0.04,762,0.15,762,-5.787,,,
11/30/16,0.6,0.02,-22.8,-22,-26.1,763,-24.1,6,763,0.15,0.10,100.00,763,0.03,0.04,763,0.15,763,-7.2,,,
12/1/16,0.6,0.02,-21.5,-18.6,-24.3,764,-21.6,6,764,0.15,0.10,100.00,764,0.03,0.04,764,0.15,764,-7.13,,,
12/2/16,0.6,0.02,-22.7,-20.9,-23.6,765,-22.3,7,765,0.18,0.09,85.71,765,0.02,0.04,765,0.15,765,-7.19,,,
12/3/16,0.6,0.02,-22.4,-19.7,-22.7,766,-21.2,7,766,0.18,0.09,85.71,766,0.02,0.04,766,0.15,766,-7.24,,,
12/4/16,0.6,0.02,-27.3,-21.6,-27.3,767,-23.6,6,767,0.15,0.10,100.00,767,0.03,0.04,767,0.15,767,-7.41,,,
12/5/16,0.6,0.02,-19.5,-19.5,-28.7,768,-25,7,768,0.18,0.09,85.71,768,0.02,0.04,768,0.15,768,-9.03,,,
12/6/16,0.6,0.02,-13.4,-13.4,-22.4,769,-18.6,7,769,0.18,0.09,85.71,769,0.02,0.04,769,0.15,769,-8.93,,,
12/7/16,0.6,0.02,-19.8,-13.4,-23.5,770,-19,7,770,0.18,0.09,85.71,770,0.02,0.04,770,0.15,770,-9.04,,,
12/8/16,0.6,0.02,-15.3,-14.6,-21.6,771,-17.8,7,771,0.18,0.09,85.71,771,0.02,0.04,771,0.15,771,-9.44,,,
12/9/16,0.6,0.02,-11.7,-11.7,-19,772,-15.4,7,772,0.18,0.09,85.71,772,0.02,0.04,772,0.15,772,-9.3,,,
12/10/16,0.7,0.02,-11.7,-10.3,-15.2,773,-12.7,7,773,0.18,0.10,100.00,773,0.03,0.04,773,0.15,773,-9.18,,,
12/11/16,0.7,0.02,-6.4,-6.4,-11.7,774,-9,7,774,0.18,0.10,100.00,774,0.03,0.04,774,0.15,774,-8.58,,,
12/12/16,0.8,0.02,-7.3,-4.9,-11.9,775,-8.2,7,775,0.18,0.11,114.29,775,0.04,0.04,775,0.15,775,-8.35,,,
12/13/16,0.8,0.02,-11.8,-3.6,-14.1,776,-9.4,7,776,0.18,0.11,114.29,776,0.04,0.04,776,0.15,776,-8.23,,,
12/14/16,0.8,0.02,-16.9,-10.6,-17.2,777,-13.9,7,777,0.18,0.11,114.29,777,0.04,0.04,777,0.15,777,-8.58,,,
12/15/16,0.8,0.02,-7.1,-5.5,-18.1,778,-12.2,7,778,0.18,0.11,114.29,778,0.04,0.04,778,0.15,778,-8.82,,,
12/16/16,0.8,0.02,-5.6,-2.8,-8.5,779,-5.1,7,779,0.18,0.11,114.29,779,0.04,0.04,779,0.15,779,-7.64,,,
12/17/16,0.9,0.02,-7.2,-5.1,-7.3,780,-6.1,8,780,0.20,0.11,112.50,780,0.04,0.04,780,0.15,780,-7.01,,,
12/18/16,0.9,0.02,-10.4,-7.2,-12.6,781,-10.4,8,781,0.20,0.11,112.50,781,0.04,0.04,781,0.15,781,-7.2,,,
12/19/16,0.9,0.02,-14.4,-7.8,-15,782,-10.6,8,782,0.20,0.11,112.50,782,0.04,0.04,782,0.15,782,-7.25,,,
12/20/16,0.9,0.02,-18.3,-14,-19.6,783,-17.6,8,783,0.20,0.11,112.50,783,0.04,0.04,783,0.15,783,-7.4,,,
12/21/16,1,0.03,-18.1,-16.2,-21.8,784,-18.6,9,784,0.23,0.11,111.11,784,0.04,0.04,784,0.15,784,-7.8,,,
12/22/16,1,0.03,-20.6,-18.1,-20.6,785,-19.3,9,785,0.23,0.11,111.11,785,0.04,0.04,785,0.15,785,-7.78,,,
12/23/16,1,0.03,-13.7,-13.5,-22.5,786,-18.5,7,786,0.18,0.14,142.86,786,0.07,0.05,786,0.15,786,-7.93,,,
12/24/16,1,0.03,-16.1,-12,-16.4,787,-14.3,7,787,0.18,0.14,142.86,787,0.07,0.05,787,0.15,787,-7.98,,,
12/25/16,1,0.03,-13,-10.6,-19.4,788,-15.2,7,788,0.18,0.14,142.86,788,0.07,0.05,788,0.15,788,-7.98,,,
12/26/16,1,0.03,-23,-11.4,-25.6,789,-19.4,6,789,0.15,0.17,166.67,789,0.09,0.06,789,0.15,789,-8.57,,,
12/27/16,1,0.03,-28.5,-20.6,-29.4,790,-25.8,6,790,0.15,0.17,166.67,790,0.09,0.06,790,0.15,790,-9.08,,,
12/28/16,1,0.03,-30.7,-27,-32,791,-29.1,6,791,0.15,0.17,166.67,791,0.09,0.06,791,0.15,791,-9.42,,,
12/29/16,1,0.03,-31.4,-30.7,-32.9,792,-31.9,6,792,0.15,0.17,166.67,792,0.09,0.06,792,0.15,792,-9.86,,,
12/30/16,1.1,0.03,-6.4,-5.6,-32.2,793,-19.9,7,793,0.18,0.16,157.14,793,0.08,0.06,793,0.15,793,-10.05,,,
12/31/16,1.2,0.03,-4.6,-3.8,-9.6,794,-6.1,9,794,0.23,0.13,133.33,794,0.06,0.05,794,0.15,794,-8.63,,,
1/1/17,1.2,0.03,-1.8,-0.7,-11.5,795,-6.3,9,795,0.23,0.13,133.33,795,0.06,0.05,795,0.3,795,-8.26,,,
1/2/17,1.2,0.03,1.1,4,-1.8,796,2.2,8,796,0.20,0.15,147.64,796,0.07,0.05,796,0.3,796,-6.558,,,
1/3/17,1.2,0.03,1.8,3.4,-1.5,797,1,9,797,0.23,0.13,131.23,797,0.06,0.05,797,0.3,797,-6.306,,,
1/4/17,1.3,0.03,-7.3,2.8,-8.1,798,-2.5,12,798,0.30,0.11,108.33,798,0.04,0.04,798,0.3,798,-6.113,,,
1/5/17,1.4,0.04,-4.6,-4.5,-9.9,799,-7.8,8,799,0.20,0.18,175.00,799,0.10,0.06,799,0.3,799,-6.746,,,
1/6/17,1.4,0.04,-26.9,-3.2,-27.4,800,-18.1,8,800,0.20,0.18,175.00,800,0.10,0.06,800,0.3,800,-10.02,,,
1/7/17,1.4,0.04,-9.9,-9.2,-27.6,801,-18.5,8,801,0.20,0.18,175.00,801,0.10,0.06,801,0.3,801,-9.39,,,
1/8/17,1.4,0.04,-5.3,-5.1,-10.7,802,-7.2,8,802,0.20,0.18,175.00,802,0.10,0.06,802,0.3,802,-8.19,,,
1/9/17,1.4,0.04,-8.2,-4.8,-10.4,803,-6.2,8,803,0.20,0.18,175.00,803,0.10,0.06,803,0.3,803,-7.91,,,
1/10/17,1.4,0.04,-4.2,-4.2,-10.3,804,-7.6,8,804,0.20,0.18,175.00,804,0.10,0.06,804,0.3,804,-8.1,,,
1/11/17,1.4,0.04,-6.5,-2.4,-10.7,805,-5.9,8,805,0.20,0.18,175.00,805,0.10,0.06,805,0.3,805,-7.98,,,
1/12/17,1.4,0.04,-21.5,-5.8,-21.5,806,-10.9,10,806,0.25,0.14,140.00,806,0.06,0.05,806,0.3,806,-8.15,,,
1/13/17,1.4,0.04,-29.2,-21.4,-30.8,807,-27,9,807,0.23,0.16,155.56,807,0.08,0.06,807,0.3,807,-10.38,,,
1/14/17,1.4,0.04,-34,-26.2,-34.1,808,-30.3,9,808,0.23,0.16,155.56,808,0.08,0.06,808,0.3,808,-10.99,,,
1/15/17,1.4,0.04,-30.9,-30.9,-35.7,809,-33.8,9,809,0.23,0.16,155.56,809,0.08,0.06,809,0.3,809,-11.26,,,
1/16/17,1.4,0.04,-36.6,-29.7,-36.9,810,-33.3,14,810,0.36,0.10,100.00,810,0.03,0.04,810,0.3,810,-11.17,,,
1/17/17,1.4,0.04,-34.9,-33,-36.9,811,-34.8,14,811,0.36,0.10,100.00,811,0.03,0.04,811,0.3,811,-11.59,,,
1/18/17,1.4,0.04,-34.6,-32.7,-35.2,812,-33.9,14,812,0.36,0.10,100.00,812,0.03,0.04,812,0.3,812,-11.71,,,
1/19/17,1.4,0.04,-33.4,-32.8,-35.8,813,-34.2,14,813,0.36,0.10,100.00,813,0.03,0.04,813,0.3,813,-11.94,,,
1/20/17,1.4,0.04,-33.2,-32.3,-34.2,814,-33.2,14,814,0.36,0.10,100.00,814,0.03,0.04,814,0.3,814,-12.39,,,
1/21/17,1.4,0.04,-31.4,-30.8,-33.7,815,-32.3,14,815,0.36,0.10,100.00,815,0.03,0.04,815,0.3,815,-12.59,,,
1/22/17,1.4,0.04,-28.5,-26.3,-32.1,816,-29.7,15,816,0.38,0.09,93.33,816,0.03,0.04,816,0.3,816,-12.62,,,
1/23/17,1.4,0.04,-26.6,-25.9,-30.5,817,-27.8,15,817,0.38,0.09,93.33,817,0.03,0.04,817,0.3,817,-12.62,,,
1/24/17,1.4,0.04,-33.2,-26.6,-33.9,818,-31.4,14,818,0.36,0.10,100.00,818,0.03,0.04,818,0.3,818,-13.04,,,
1/25/17,1.4,0.04,-12.4,-12.4,-34.4,819,-29.8,14,819,0.36,0.10,100.00,819,0.03,0.04,819,0.3,819,-13.27,,,
1/26/17,1.6,0.04,-2.3,-2.3,-21.7,820,-8.9,15,820,0.38,0.11,106.67,820,0.04,0.04,820,0.3,820,-12.67,,,
1/27/17,1.6,0.04,-5.8,-2.1,-15.4,821,-9.1,15,821,0.38,0.11,106.67,821,0.04,0.04,821,0.3,821,-11.94,,,
1/28/17,1.6,0.04,-8.4,0.6,-18.5,822,-7.2,14,822,0.36,0.11,114.29,822,0.04,0.04,822,0.3,822,-11.38,,,
1/29/17,1.6,0.04,-13.6,-6.4,-17.1,823,-11.8,14,823,0.36,0.11,114.29,823,0.04,0.04,823,0.3,823,-11.44,,,
1/30/17,1.6,0.04,-9.6,-6.6,-14.2,824,-9.3,14,824,0.36,0.11,114.29,824,0.04,0.04,824,0.3,824,-11.05,,,
1/31/17,1.7,0.04,-4.3,-3.6,-12.1,825,-7.8,13,825,0.33,0.13,130.77,825,0.06,0.05,825,0.3,825,-10.78,,,
2/1/17,1.7,0.04,-8.2,-1.3,-8.2,826,-3.1,8,826,0.20,0.21,212.50,826,0.15,0.08,826,0.3,826,-9.99,,,
2/2/17,1.7,0.04,-8.4,-5.6,-11.9,827,-8.7,8,827,0.20,0.21,212.50,827,0.15,0.08,827,0.3,827,-9.97,,,
2/3/17,1.7,0.04,-5.7,-1.8,-9,828,-5.2,8,828,0.20,0.21,212.50,828,0.15,0.08,828,0.3,828,-9.63,,,
2/4/17,1.7,0.04,-4.3,-1.1,-7.4,829,-4.9,7,829,0.18,0.24,242.86,829,0.19,0.10,829,0.3,829,-9.88,,,
2/5/17,1.7,0.04,-11.1,-0.9,-11.4,830,-5.2,7,830,0.18,0.24,242.86,830,0.19,0.10,830,0.3,830,-9.97,,,
2/6/17,1.7,0.04,-15.5,-9.7,-17.1,831,-12.8,7,831,0.18,0.24,242.86,831,0.19,0.10,831,0.3,831,-10.67,,,
2/7/17,1.7,0.04,-17.9,-14.4,-18.6,832,-16.4,7,832,0.18,0.24,242.86,832,0.19,0.10,832,0.3,832,-10.78,,,
2/8/17,1.7,0.04,-15.2,-14.7,-21.9,833,-18,7,833,0.18,0.24,242.86,833,0.19,0.10,833,0.3,833,-11.13,,,
2/9/17,1.7,0.04,-24.6,-15,-25.6,834,-22.4,8,834,0.20,0.21,212.50,834,0.15,0.08,834,0.3,834,-12.25,,,
2/10/17,1.7,0.04,-35.9,-24.6,-37.4,835,-28.9,8,835,0.20,0.21,212.50,835,0.15,0.08,835,0.3,835,-12.92,,,
2/11/17,1.7,0.04,-26.7,-26.7,-37.6,836,-31.8,7,836,0.18,0.24,242.86,836,0.19,0.10,836,0.3,836,-14.13,,,
2/12/17,1.7,0.04,-22.2,-20.4,-26.7,837,-23.5,7,837,0.18,0.24,242.86,837,0.19,0.10,837,0.3,837,-13.45,,,
2/13/17,1.7,0.04,-27.6,-21.8,-28.7,838,-25.5,7,838,0.18,0.24,242.86,838,0.19,0.10,838,0.3,838,-13.74,,,
2/14/17,1.7,0.04,-30.4,-21.8,-32.4,839,-28.2,7,839,0.18,0.24,242.86,839,0.19,0.10,839,0.3,839,-14.31,,,
2/15/17,1.7,0.04,-29.1,-28.8,-30.4,840,-29.5,8,840,0.20,0.21,212.50,840,0.15,0.08,840,0.3,840,-14.06,,,
2/16/17,1.8,0.05,-25.5,-25.5,-29.1,841,-27.1,9,841,0.23,0.20,200.00,841,0.13,0.08,841,0.3,841,-13.93,,,
2/17/17,1.9,0.05,-31,-25.2,-31.2,842,-27.1,11,842,0.28,0.17,172.73,842,0.10,0.06,842,0.3,842,-13.52,,,
2/18/17,1.9,0.05,-29.8,-27.1,-31,843,-29.2,12,843,0.30,0.16,158.33,843,0.08,0.06,843,0.3,843,-13.34,,,
2/19/17,1.9,0.05,-32.3,-26,-33.9,844,-29.9,12,844,0.30,0.16,158.33,844,0.08,0.06,844,0.3,844,-13.28,,,
2/20/17,1.9,0.05,-27.9,-27.8,-35.2,845,-30.6,12,845,0.30,0.16,158.33,845,0.08,0.06,845,0.3,845,-13.46,,,
2/21/17,2.1,0.05,-25.8,-25.6,-29,846,-27.1,15,846,0.38,0.14,140.00,846,0.06,0.05,846,0.3,846,-13.46,,,
2/22/17,2.1,0.05,-27.3,-25.5,-28.9,847,-27.2,15,847,0.38,0.14,140.00,847,0.06,0.05,847,0.3,847,-13.4,,,
2/23/17,2.1,0.05,-30.1,-27.3,-33.6,848,-29.8,15,848,0.38,0.14,140.00,848,0.06,0.05,848,0.3,848,-13.69,,,
2/24/17,2.1,0.05,-9.4,-6.5,-30.7,849,-21.1,14,849,0.36,0.15,150.00,849,0.07,0.06,849,0.3,849,-13.82,,,
2/25/17,2.1,0.05,-21.2,-3.3,-21.2,850,-9.3,15,850,0.38,0.14,140.00,850,0.06,0.05,850,0.3,850,-12.11,,,
2/26/17,2.1,0.05,-19.3,-19.3,-24.3,851,-22.3,19,851,0.48,0.11,110.53,851,0.04,0.04,851,0.3,851,-12.89,,,
2/27/17,2.2,0.06,-25.2,-19.2,-25.3,852,-22.8,23,852,0.58,0.10,95.65,852,0.03,0.04,852,0.3,852,-12.79,,,
2/28/17,2.2,0.06,-31.5,-25.2,-35.3,853,-30,21,853,0.53,0.10,104.76,853,0.04,0.04,853,0.3,853,-12.69,,,
3/1/17,2.2,0.06,-28,-26.6,-32.1,854,-28.7,16,854,0.41,0.14,137.50,854,0.06,0.05,854,0.3,854,-12.88,,,
3/2/17,2.4,0.06,-22.6,-16.6,-28.4,855,-22.8,14,855,0.36,0.17,171.43,855,0.09,0.06,855,0.3,855,-13.22,,,
3/3/17,2.4,0.06,-19.7,-19.6,-25.7,856,-23.3,14,856,0.36,0.17,171.43,856,0.09,0.06,856,0.3,856,-14.15,,,
3/4/17,2.4,0.06,-18.8,-17.6,-21.3,857,-19.6,20,857,0.51,0.12,120.00,857,0.05,0.05,857,0.3,857,-13.82,,,
3/5/17,2.4,0.06,-29.3,-17.9,-29.9,858,-22.7,20,858,0.51,0.12,120.00,858,0.05,0.05,858,0.3,858,-13.37,,,
3/6/17,2.4,0.06,-29.9,-27.9,-31.4,859,-29.7,20,859,0.51,0.12,120.00,859,0.05,0.05,859,0.3,859,-14.12,,,
3/7/17,2.4,0.06,-28.2,-27.4,-32.6,860,-29.4,20,860,0.51,0.12,120.00,860,0.05,0.05,860,0.3,860,-14.56,,,
3/8/17,2.4,0.06,-23.4,-22.3,-28.4,861,-24.8,20,861,0.51,0.12,120.00,861,0.05,0.05,861,0.3,861,-14.56,,,
3/9/17,2.5,0.06,-16.3,-14.5,-25.5,862,-19.7,20,862,0.51,0.13,125.00,862,0.05,0.05,862,0.3,862,-14.25,,,
3/10/17,2.7,0.07,-6.8,-6.2,-16.3,863,-8.7,19,863,0.48,0.14,142.11,863,0.07,0.05,863,0.3,863,-13.17,,,
3/11/17,2.8,0.07,-6.4,-4.1,-8.6,864,-6.2,19,864,0.48,0.15,147.37,864,0.07,0.05,864,0.3,864,-12.18,,,
3/12/17,2.8,0.07,-9.3,-3.5,-10.6,865,-6.4,19,865,0.48,0.15,147.37,865,0.07,0.05,865,0.3,865,-11.67,,,
3/13/17,2.8,0.07,-20.7,-9,-20.7,866,-13.6,19,866,0.48,0.15,147.37,866,0.07,0.05,866,0.3,866,-11.6,,,
3/14/17,2.8,0.07,-27.3,-16.2,-27.7,867,-21.6,19,867,0.48,0.15,147.37,867,0.07,0.05,867,0.3,867,-11.83,,,
3/15/17,2.8,0.07,-24.6,-21.4,-27.3,868,-23.4,19,868,0.48,0.15,147.37,868,0.07,0.05,868,0.3,868,-12.4,,,
3/16/17,2.8,0.07,-27.4,-23.3,-29.6,869,-25.9,19,869,0.48,0.15,147.37,869,0.07,0.05,869,0.3,869,-12.92,,,
3/17/17,2.8,0.07,-20.7,-19.5,-29.6,870,-23.7,19,870,0.48,0.15,147.37,870,0.07,0.05,870,0.3,870,-13.28,,,
3/18/17,2.8,0.07,-18.9,-13.4,-21.9,871,-18.9,19,871,0.48,0.15,147.37,871,0.07,0.05,871,0.3,871,-13.34,,,
3/19/17,2.8,0.07,-25.7,-17.7,-26.3,872,-22.6,19,872,0.48,0.15,147.37,872,0.07,0.05,872,0.3,872,-13.58,,,
3/20/17,2.8,0.07,-20.7,-13.9,-26.1,873,-21,19,873,0.48,0.15,147.37,873,0.07,0.05,873,0.3,873,-13.87,,,
3/21/17,2.8,0.07,-15.3,-15.3,-25.8,874,-20.6,19,874,0.48,0.15,147.37,874,0.07,0.05,874,0.3,874,-13.76,,,
3/22/17,2.8,0.07,-17.6,-13.1,-17.6,875,-14.9,19,875,0.48,0.15,147.37,875,0.07,0.05,875,0.3,875,-13.22,,,
3/23/17,2.8,0.07,-13.8,-10.4,-18.1,876,-14.5,19,876,0.48,0.15,147.37,876,0.07,0.05,876,0.3,876,-13.1,,,
3/24/17,2.8,0.07,-13.8,-13.3,-17.6,877,-14.7,19,877,0.48,0.15,147.37,877,0.07,0.05,877,0.3,877,-12.92,,,
3/25/17,2.8,0.07,-17.7,-13.8,-21.4,878,-16.9,19,878,0.48,0.15,147.37,878,0.07,0.05,878,0.3,878,-12.81,,,
3/26/17,2.8,0.07,-19.1,-11.4,-21.1,879,-16.4,19,879,0.48,0.15,147.37,879,0.07,0.05,879,0.3,879,-12.92,,,
3/27/17,2.8,0.07,-19.8,-17.3,-22.1,880,-19.3,19,880,0.48,0.15,147.37,880,0.07,0.05,880,0.3,880,-12.98,,,
3/28/17,2.8,0.07,-28.3,-17.6,-29.1,881,-22.1,19,881,0.48,0.15,147.37,881,0.07,0.05,881,0.3,881,-13.28,,,
3/29/17,2.8,0.07,-24.4,-22.8,-29.6,882,-25.3,19,882,0.48,0.15,147.37,882,0.07,0.05,882,0.3,882,-13.64,,,
3/30/17,2.8,0.07,-22.8,-21.1,-25.9,883,-24,19,883,0.48,0.15,147.37,883,0.07,0.05,883,0.3,883,-13.7,,,
3/31/17,2.8,0.07,-21.8,-18.3,-23,884,-21.4,19,884,0.48,0.15,147.37,884,0.07,0.05,884,0.3,884,-13.58,,,
4/1/17,2.8,0.07,-22.7,-13.1,-23.2,885,-20.4,20,885,0.51,0.14,140.00,885,0.06,0.05,885,0.3,885,-13.52,,,
4/2/17,2.8,0.07,-23.7,-20.4,-25.5,886,-22.9,19,886,0.48,0.15,147.37,886,0.07,0.05,886,0.3,886,-13.64,,,
4/3/17,2.8,0.07,-21.9,-17.1,-23.9,887,-20.8,19,887,0.48,0.15,147.37,887,0.07,0.05,887,0.3,887,-13.49,,,
4/4/17,2.8,0.07,-18.4,-10.7,-23.6,888,-19.1,19,888,0.48,0.15,147.37,888,0.07,0.05,888,0.3,888,-13.34,,,
4/5/17,2.9,0.07,-3.1,-2.7,-19.2,889,-12.6,19,889,0.48,0.15,152.63,889,0.08,0.06,889,0.3,889,-13.34,,,
4/6/17,2.9,0.07,-2.8,1.9,-5.9,890,-2.1,19,890,0.48,0.15,152.63,890,0.08,0.06,890,0.3,890,-12.93,,,
4/7/17,2.9,0.07,-7.2,0.8,-8.4,891,-3.1,19,891,0.48,0.15,152.63,891,0.08,0.06,891,0.3,891,-12.4,,,
4/8/17,2.9,0.07,-15.1,-1.8,-15.2,892,-6.9,19,892,0.48,0.15,152.63,892,0.08,0.06,892,0.3,892,-12.12,,,
4/9/17,2.9,0.07,-17.6,-10,-19.6,893,-16.3,19,893,0.48,0.15,152.63,893,0.08,0.06,893,0.3,893,-12.34,,,
4/10/17,2.9,0.07,-4.8,-4.2,-19.4,894,-12.5,19,894,0.48,0.15,152.63,894,0.08,0.06,894,0.3,894,-12.51,,,
4/11/17,2.9,0.07,-8.2,-0.9,-9.2,895,-4.8,19,895,0.48,0.15,152.63,895,0.08,0.06,895,0.3,895,-12.39,,,
4/12/17,2.9,0.07,-6.7,-0.3,-8.2,896,-4.1,19,896,0.48,0.15,152.63,896,0.08,0.06,896,0.3,896,-12.12,,,
4/13/17,2.9,0.07,-7.5,-1.1,-7.9,897,-6,19,897,0.48,0.15,152.63,897,0.08,0.06,897,0.3,897,-11.7,,,
4/14/17,2.9,0.07,-11.8,-3.4,-12.9,898,-8.3,19,898,0.48,0.15,152.63,898,0.08,0.06,898,0.3,898,-11.44,,,
4/15/17,2.9,0.07,-14.4,-7.3,-16.3,899,-11.8,19,899,0.48,0.15,152.63,899,0.08,0.06,899,0.3,899,-11.44,,,
4/16/17,2.9,0.07,-6.9,-6,-14.9,900,-10.8,19,900,0.48,0.15,152.63,900,0.08,0.06,900,0.3,900,-11.49,,,
4/17/17,2.9,0.07,-3.1,-0.4,-12.2,901,-6.8,19,901,0.48,0.15,152.63,901,0.08,0.06,901,0.3,901,-11.49,,,
4/18/17,2.9,0.07,-10.5,1.9,-10.5,902,-4.2,19,902,0.48,0.15,152.63,902,0.08,0.06,902,0.3,902,-11.44,,,
4/19/17,2.9,0.07,-14.1,-5.7,-16.1,903,-12.6,19,903,0.48,0.15,152.63,903,0.08,0.06,903,0.3,903,-11.38,,,
4/20/17,2.9,0.07,-16.6,-4,-17.5,904,-13.9,19,904,0.48,0.15,152.63,904,0.08,0.06,904,0.3,904,-11.55,,,
4/21/17,2.9,0.07,-13.8,-6.2,-18.1,905,-13.2,19,905,0.48,0.15,152.63,905,0.08,0.06,905,0.3,905,-11.72,,,
